,heart_rate,deviceuuid,max,min,time_offset,local_start_time,local_end_time
225,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-08 05:10:29.244,2018-09-08 05:10:29.244
226,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-31 04:20:29.277,2018-10-31 04:20:29.277
227,47.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-03 00:00:51.510,2018-10-03 00:00:51.510
228,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-02 15:40:29.285,2018-07-02 15:40:29.285
229,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-11-03 19:21:06.568,2018-11-03 19:21:06.568
230,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-05 23:50:29.280,2018-10-05 23:50:29.280
231,77.0,jQfnryI8/B,77.0,77.0,UTC-0400,2018-07-29 15:45:26.922,2018-07-29 15:45:26.922
232,65.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-23 10:30:29.289,2018-12-23 10:30:29.289
233,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-21 23:30:58.530,2018-09-21 23:30:58.530
234,79.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-13 08:30:29.317,2018-09-13 08:30:29.317
235,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-31 05:50:29.233,2018-08-31 05:50:29.233
236,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-07 01:40:58.492,2018-08-07 01:40:58.492
237,61.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-11 16:10:29.305,2018-11-11 16:10:29.305
238,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-19 05:00:29.280,2018-07-19 05:00:29.280
239,61.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-27 09:40:29.291,2018-08-27 09:40:29.291
240,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-15 03:20:29.314,2018-09-15 03:20:29.314
241,66.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-25 11:00:30.440,2018-09-25 11:00:30.440
242,56.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2017-12-16 05:50:29.380,2017-12-16 05:50:29.380
243,51.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-26 23:20:29.279,2018-06-26 23:20:29.279
244,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-29 19:30:51.471,2018-07-29 19:30:51.471
245,62.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-15 04:40:29.314,2018-12-15 04:40:29.314
246,70.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-13 23:40:29.265,2018-09-13 23:40:29.265
247,62.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-13 05:00:59.521,2018-11-13 05:00:59.521
248,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-03 20:51:10.011,2018-07-03 20:51:10.011
249,73.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-20 14:20:46.485,2018-09-20 14:20:46.485
250,51.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-31 21:50:29.303,2018-07-31 21:50:29.303
251,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-10 10:20:51.530,2018-06-10 10:20:51.530
252,53.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-24 02:30:29.289,2018-12-24 02:30:29.289
253,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-18 23:00:29.260,2018-07-18 23:00:29.260
254,57.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-11 20:00:31.955,2018-11-11 20:00:31.955
255,66.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-20 20:10:29.238,2018-09-20 20:10:29.238
256,69.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-17 00:40:29.294,2018-08-17 00:40:29.294
257,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-04 00:10:29.261,2018-07-04 00:10:29.261
258,65.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-21 20:30:29.241,2018-08-21 20:30:29.241
259,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-11 18:40:58.470,2018-08-11 18:40:58.470
260,50.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-23 03:10:29.296,2018-11-23 03:10:29.296
261,57.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-05 03:10:29.271,2018-12-05 03:10:29.271
262,75.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-16 20:50:29.298,2018-10-16 20:50:29.298
263,76.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-30 20:00:29.310,2018-07-30 20:00:29.310
264,79.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-10 18:50:29.250,2018-12-10 18:50:29.250
265,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-23 03:20:29.272,2018-06-23 03:20:29.272
266,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-06 07:50:59.524,2018-10-06 07:50:59.524
267,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-08 03:00:29.275,2018-08-08 03:00:29.275
268,51.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-17 00:00:51.452,2018-11-17 00:00:51.452
269,66.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-26 14:00:59.498,2018-12-26 14:00:59.498
270,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-01 18:50:29.267,2018-10-01 18:50:29.267
271,71.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-15 17:40:29.276,2018-07-15 17:40:29.276
272,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-30 14:30:43.200,2018-12-30 14:30:43.200
273,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-07 03:30:29.258,2018-11-07 03:30:29.258
274,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-31 18:50:45.342,2018-07-31 18:50:45.342
275,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-14 03:20:29.239,2018-12-14 03:20:29.239
276,51.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-25 14:10:38.478,2018-07-25 14:10:38.478
277,50.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-04 06:30:29.271,2018-12-04 06:30:29.271
278,62.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-04 03:10:29.301,2018-09-04 03:10:29.301
279,62.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-18 10:40:38.219,2018-10-18 10:40:38.219
280,51.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-26 22:20:29.285,2018-08-26 22:20:29.285
281,55.0,F/D7+hL5E5,0.0,0.0,UTC-0800,2017-12-29 23:08:16.211,2017-12-29 23:08:16.211
282,52.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-13 04:30:29.251,2018-11-13 04:30:29.251
283,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-29 00:30:51.541,2018-10-29 00:30:51.541
284,63.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-23 21:20:29.296,2018-11-23 21:20:29.296
285,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-20 22:31:02.187,2018-06-20 22:31:02.187
286,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-26 23:20:51.474,2018-07-26 23:20:51.474
287,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-26 00:30:29.255,2018-11-26 00:30:29.255
288,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-08 05:20:29.308,2018-07-08 05:20:29.308
289,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-26 01:40:29.304,2018-09-26 01:40:29.304
290,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-30 06:10:29.264,2018-08-30 06:10:29.264
291,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-02 22:40:29.321,2018-08-02 22:40:29.321
292,62.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-26 21:00:40.548,2018-11-26 21:00:40.548
293,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-29 06:20:29.290,2018-10-29 06:20:29.290
294,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-08 07:50:29.230,2018-07-08 07:50:29.230
295,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-27 14:30:51.450,2018-05-27 14:30:51.450
296,62.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2019-01-02 14:10:29.313,2019-01-02 14:10:29.313
297,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-23 00:30:29.298,2018-05-23 00:30:29.298
298,70.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-09 10:21:02.030,2018-08-09 10:21:02.030
299,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-23 19:50:34.761,2018-06-23 19:50:34.761
300,57.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-07 23:50:29.251,2018-12-07 23:50:29.251
301,66.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-05 00:00:29.329,2018-08-05 00:00:29.329
302,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-13 22:30:58.483,2018-08-13 22:30:58.483
303,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-26 23:50:29.293,2018-09-26 23:50:29.293
304,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-28 03:10:29.282,2018-12-28 03:10:29.282
305,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-12 18:10:59.536,2018-08-12 18:10:59.536
306,47.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-13 01:10:29.249,2018-07-13 01:10:29.249
307,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-25 10:00:59.460,2018-07-25 10:00:59.460
308,50.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-12 03:10:29.280,2018-12-12 03:10:29.280
309,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-19 04:20:59.462,2018-06-19 04:20:59.462
310,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-18 02:30:29.283,2018-09-18 02:30:29.283
311,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-28 21:30:29.232,2018-09-28 21:30:29.232
312,77.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-28 06:50:57.263,2018-05-28 06:50:57.263
313,71.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-26 02:10:29.322,2018-11-26 02:10:29.322
314,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-22 09:20:29.300,2018-09-22 09:20:29.300
315,80.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-07 12:11:02.143,2018-10-07 12:11:02.143
316,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-27 01:10:29.270,2018-10-27 01:10:29.270
317,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-06 19:50:29.707,2018-12-06 19:50:29.707
318,78.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-28 18:11:13.267,2018-08-28 18:11:13.267
319,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-12 14:40:29.327,2018-07-12 14:40:29.327
320,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-30 21:40:58.537,2018-11-30 21:40:58.537
321,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-08 16:01:04.702,2018-06-08 16:01:04.702
322,53.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-26 05:00:51.536,2018-12-26 05:00:51.536
323,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-08 05:30:29.239,2018-09-08 05:30:29.239
324,70.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-28 17:20:29.277,2018-09-28 17:20:29.277
325,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-14 00:50:29.320,2018-07-14 00:50:29.320
326,56.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-05 03:20:29.251,2018-12-05 03:20:29.251
327,56.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-04 14:51:04.034,2018-06-04 14:51:04.034
328,79.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-18 18:30:29.305,2018-09-18 18:30:29.305
329,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-11 23:40:29.232,2018-10-11 23:40:29.232
330,73.0,jQfnryI8/B,73.0,73.0,UTC-0400,2018-07-24 09:04:55.817,2018-07-24 09:04:55.817
331,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-09 22:30:29.257,2018-11-09 22:30:29.257
332,57.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2019-01-01 08:10:29.261,2019-01-01 08:10:29.261
333,79.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-07 01:10:29.311,2018-09-07 01:10:29.311
334,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-12 06:10:41.337,2018-07-12 06:10:41.337
335,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-20 21:50:29.258,2018-07-20 21:50:29.258
336,63.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-13 03:30:29.243,2018-11-13 03:30:29.243
337,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-06 04:10:29.328,2018-12-06 04:10:29.328
338,58.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-23 04:00:29.312,2018-06-23 04:00:29.312
339,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-30 12:40:34.681,2018-10-30 12:40:34.681
340,64.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-20 00:30:59.506,2018-08-20 00:30:59.506
341,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-29 21:10:29.240,2018-08-29 21:10:29.240
342,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-15 05:00:29.234,2018-11-15 05:00:29.234
343,63.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2019-01-01 18:50:52.287,2019-01-01 18:50:52.287
344,64.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-08 02:00:29.286,2018-12-08 02:00:29.286
345,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-31 05:10:29.303,2018-05-31 05:10:29.303
346,65.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-22 20:10:29.286,2018-12-22 20:10:29.286
347,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-27 05:10:29.294,2018-05-27 05:10:29.294
348,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-07 08:30:29.270,2018-10-07 08:30:29.270
349,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-28 04:20:29.288,2018-12-28 04:20:29.288
350,67.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-20 00:30:58.544,2018-12-20 00:30:58.544
351,77.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-12 18:10:29.300,2018-12-12 18:10:29.300
352,52.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-13 23:30:29.327,2018-10-13 23:30:29.327
353,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-03 11:00:29.275,2018-06-03 11:00:29.275
354,78.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-31 19:20:29.322,2018-10-31 19:20:29.322
355,50.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-29 06:30:58.500,2018-12-29 06:30:58.500
356,76.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-17 21:40:37.204,2018-09-17 21:40:37.204
357,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-01 05:40:29.311,2018-09-01 05:40:29.311
358,64.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-09 03:40:29.309,2018-12-09 03:40:29.309
359,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-12 05:30:29.293,2018-07-12 05:30:29.293
360,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-07 04:20:29.288,2018-11-07 04:20:29.288
361,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-24 06:51:22.809,2018-06-24 06:51:22.809
362,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-29 12:20:29.329,2018-06-29 12:20:29.329
363,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-16 05:40:29.235,2018-07-16 05:40:29.235
364,50.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-16 22:40:29.247,2018-08-16 22:40:29.247
365,53.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-09 12:30:29.284,2018-12-09 12:30:29.284
366,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-13 04:40:29.256,2018-12-13 04:40:29.256
367,64.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-29 12:50:29.271,2018-05-29 12:50:29.271
368,62.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-06 02:00:29.299,2018-09-06 02:00:29.299
369,63.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-05 04:00:29.278,2018-12-05 04:00:29.278
370,68.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-01 15:31:36.394,2018-06-01 15:31:36.394
371,61.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-22 19:20:29.311,2018-08-22 19:20:29.311
372,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-02 12:50:54.242,2018-06-02 12:50:54.242
373,51.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-04 04:20:29.244,2018-09-04 04:20:29.244
374,68.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-16 15:50:29.265,2018-10-16 15:50:29.265
375,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-26 01:10:59.463,2018-12-26 01:10:59.463
376,66.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-30 05:20:29.272,2018-07-30 05:20:29.272
377,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-01 07:22:47.726,2018-10-01 07:22:47.726
378,53.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-09 06:30:29.248,2018-12-09 06:30:29.248
379,69.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-09 14:10:29.297,2018-10-09 14:10:29.297
380,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-18 04:00:29.284,2018-10-18 04:00:29.284
381,75.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-23 11:00:39.530,2018-11-23 11:00:39.530
382,51.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-21 03:00:29.313,2018-06-21 03:00:29.313
383,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-28 02:40:29.256,2018-11-28 02:40:29.256
384,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-11 16:50:29.238,2018-07-11 16:50:29.238
385,82.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-24 09:20:29.315,2018-05-24 09:20:29.315
386,82.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-15 15:20:29.313,2018-12-15 15:20:29.313
387,69.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-11 11:50:29.304,2018-11-11 11:50:29.304
388,60.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-15 01:30:29.260,2018-07-15 01:30:29.260
389,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-17 00:10:29.239,2018-11-17 00:10:29.239
390,52.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-30 13:20:34.878,2018-12-30 13:20:34.878
391,53.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-30 05:20:29.249,2018-11-30 05:20:29.249
392,64.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-05 02:10:29.254,2018-12-05 02:10:29.254
393,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-15 02:00:29.261,2018-09-15 02:00:29.261
394,55.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-24 07:00:58.464,2018-11-24 07:00:58.464
395,61.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-04 04:50:29.238,2018-09-04 04:50:29.238
396,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-12 17:10:29.291,2018-08-12 17:10:29.291
397,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-25 05:10:29.325,2018-05-25 05:10:29.325
398,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-16 05:20:29.305,2018-09-16 05:20:29.305
399,63.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-10 17:10:47.353,2018-11-10 17:10:47.353
400,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-14 23:30:29.234,2018-09-14 23:30:29.234
401,53.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-24 04:10:29.233,2018-11-24 04:10:29.233
402,68.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-07 22:10:29.276,2018-08-07 22:10:29.276
403,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-17 03:40:29.248,2018-06-17 03:40:29.248
404,49.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-22 03:10:29.278,2018-11-22 03:10:29.278
405,82.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-28 17:10:29.261,2018-09-28 17:10:29.261
406,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-25 02:40:29.293,2018-12-25 02:40:29.293
407,54.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-05 05:00:29.275,2018-08-05 05:00:29.275
408,66.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-08 21:40:59.352,2018-08-08 21:40:59.352
409,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-06 16:10:29.250,2018-10-06 16:10:29.250
410,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-12 02:50:29.241,2018-11-12 02:50:29.241
411,81.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-07 00:10:29.291,2018-10-07 00:10:29.291
412,58.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-25 05:10:29.317,2018-08-25 05:10:29.317
413,75.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-28 08:20:51.514,2018-08-28 08:20:51.514
414,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-24 05:20:29.255,2018-05-24 05:20:29.255
415,67.0,F/D7+hL5E5,69.0,66.0,UTC-0400,2018-07-21 19:00:00.000,2018-07-21 19:59:59.999
416,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-22 02:10:29.302,2018-12-22 02:10:29.302
417,54.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-15 22:40:39.990,2018-11-15 22:40:39.990
418,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-17 02:40:29.232,2018-10-17 02:40:29.232
419,56.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-18 06:50:41.655,2018-12-18 06:50:41.655
420,52.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-19 00:10:29.267,2018-12-19 00:10:29.267
421,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-22 15:00:29.264,2018-07-22 15:00:29.264
422,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-01 23:40:29.247,2018-06-01 23:40:29.247
423,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-20 22:40:59.490,2018-12-20 22:40:59.490
424,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-10 00:40:59.459,2018-10-10 00:40:59.459
425,72.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-31 16:00:32.217,2018-07-31 16:00:32.217
426,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-06 20:20:29.270,2018-08-06 20:20:29.270
427,57.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-04 01:40:29.309,2018-11-04 01:40:29.309
428,80.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-29 14:20:35.926,2018-06-29 14:20:35.926
429,53.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-26 03:10:29.318,2018-07-26 03:10:29.318
430,63.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-28 21:40:29.319,2018-09-28 21:40:29.319
431,62.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-18 04:20:29.286,2018-06-18 04:20:29.286
432,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-11 22:40:40.836,2018-08-11 22:40:40.836
433,60.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-16 03:40:29.318,2018-11-16 03:40:29.318
434,67.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-28 20:30:29.328,2018-09-28 20:30:29.328
435,50.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-24 05:50:29.291,2018-10-24 05:50:29.291
436,68.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-06-24 12:11:22.895,2018-06-24 12:11:22.895
437,71.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-26 09:10:29.248,2018-05-26 09:10:29.248
438,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-01 01:10:29.252,2018-07-01 01:10:29.252
439,52.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-12 02:40:29.231,2018-11-12 02:40:29.231
440,57.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-31 01:20:29.306,2018-10-31 01:20:29.306
441,65.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-08-12 16:40:33.114,2018-08-12 16:40:33.114
442,60.0,F/D7+hL5E5,0.0,0.0,UTC+0200,2018-08-20 01:40:29.312,2018-08-20 01:40:29.312
443,63.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-11-16 19:10:29.265,2018-11-16 19:10:29.265
444,47.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-05-31 01:00:29.248,2018-05-31 01:00:29.248
445,69.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-10-30 10:12:01.128,2018-10-30 10:12:01.128
446,58.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-29 23:40:59.527,2018-12-29 23:40:59.527
447,55.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-09-01 04:20:29.274,2018-09-01 04:20:29.274
448,76.0,F/D7+hL5E5,0.0,0.0,UTC-0500,2018-12-12 00:40:29.274,2018-12-12 00:40:29.274
449,59.0,F/D7+hL5E5,0.0,0.0,UTC-0400,2018-07-02 18:50:29.267,2018-07-02 18:50:29.267
